Date,Mean Temp,max Temp,Min temp,Heating Degree Days,Dew Point,Average Humidity,Max Humidity,Minimum Humidity,Sea Level Pressure,Average Wind Speed,Maximum Wind Speed,Visibility,Event,Precipitation
13-06-2015,92,106,78,N/A,67,45,74,20,29.57,5,15,2,,0
,,,,,,,,,,,,,,
14-06-2015,88,99,76,N/A,72,69,89,37,29.58,6,14,1.8,Rain Thunderstorm,0.43
,,,,,,,,,,,,,,
15-06-2015,87,97,77,N/A,69,56,89,24,29.58,4,15,1.5,Fog,0
,,,,,,,,,,,,,,
16-06-2015,93,105,81,N/A,68,47,66,27,29.59,4,21,1.6,,0
,,,,,,,,,,,,,,
17-06-2015,94,105,83,N/A,64,37,66,13,29.55,3,7,2,,0
,,,,,,,,,,,,,,
18-06-2015,96,106,85,N/A,62,30,41,13,29.52,3,8,2.1,,0
,,,,,,,,,,,,,,
19-06-2015,100,110,89,N/A,63,30,59,13,29.49,3,7,1.9,,0
,,,,,,,,,,,,,,
20-06-2015,94,108,81,N/A,67,40,85,16,29.48,4,13,1.9,Rain Thunderstorm,0.16
,,,,,,,,,,,,,,
21-06-2015,92,103,80,N/A,71,46,70,22,29.47,5,15,1.9,,0
,,,,,,,,,,,,,,
22-06-2015,95,104,86,N/A,70,47,59,24,29.45,7,22,1.9,,0
,,,,,,,,,,,,,,
23-06-2015,94,106,82,N/A,72,55,74,29,29.46,6,18,1.7,Rain Thunderstorm,0.08
,,,,,,,,,,,,,,
24-06-2015,88,98,78,N/A,75,76,100,41,29.46,5,18,1.4,Rain Thunderstorm,0.31
,,,,,,,,,,,,,,
25-06-2015,86,94,77,N/A,74,74,100,40,29.44,6,13,1.8,Rain,0
,,,,,,,,,,,,,,
26-06-2015,88,98,77,N/A,73,64,89,38,29.49,8,17,2.1,,0
,,,,,,,,,,,,,,
27-06-2015,90,100,79,N/A,73,59,84,30,29.54,6,15,1.5,,0
,,,,,,,,,,,,,,
28-06-2015,94,105,83,N/A,69,45,66,20,29.62,7,15,1.6,,0.16
,,,,,,,,,,,,,,
29-06-2015,90,104,75,N/A,72,62,100,26,29.68,4,14,1.8,Rain Thunderstorm,1.18
,,,,,,,,,,,,,,
30-06-2015,82,93,71,N/A,76,88,100,50,29.69,3,10,1.3,Rain Thunderstorm,0.39
,,,,,,,,,,,,,,
01-07-2015,86,97,74,N/A,75,71,95,38,29.68,5,16,1.4,,0.02
,,,,,,,,,,,,,,
02-07-2015,86,96,77,N/A,75,74,89,41,29.69,5,13,1.4,Rain Thunderstorm,0.35
,,,,,,,,,,,,,,
03-07-2015,88,98,77,N/A,74,63,89,37,29.65,6,13,1.5,,0
,,,,,,,,,,,,,,
04-07-2015,90,99,82,N/A,71,53,74,31,29.59,9,17,1.6,,0
,,,,,,,,,,,,,,
05-07-2015,92,102,83,N/A,69,46,66,26,29.52,11,21,1.5,,0
,,,,,,,,,,,,,,
06-07-2015,91,98,84,N/A,70,50,62,30,29.5,10,18,1.4,,0
,,,,,,,,,,,,,,
07-07-2015,91,98,84,N/A,74,58,70,34,29.51,6,15,1.8,,0
,,,,,,,,,,,,,,
08-07-2015,82,87,78,N/A,78,86,100,70,29.56,4,15,1.6,Rain,0.24
,,,,,,,,,,,,,,
09-07-2015,83,89,77,N/A,78,89,100,66,29.58,7,14,1.4,Rain Thunderstorm,0.67
,,,,,,,,,,,,,,
10-07-2015,80,84,75,N/A,77,91,100,79,29.53,4,10,1.4,Rain,0.04
,,,,,,,,,,,,,,
11-07-2015,82,89,75,N/A,77,85,100,63,29.53,4,9,1.6,Rain,0.12
,,,,,,,,,,,,,,
12-07-2015,82,91,72,N/A,74,74,100,49,29.57,6,15,1.6,Rain,0
,,,,,,,,,,,,,,
13-07-2015,88,97,78,N/A,75,74,94,33,29.64,7,16,1.5,Rain Thunderstorm,0.12
,,,,,,,,,,,,,,
14-07-2015,87,98,76,N/A,76,70,95,42,29.6,7,14,1.5,,0.03
,,,,,,,,,,,,,,
15-07-2015,90,99,82,N/A,73,56,79,33,29.48,5,13,1.8,,0
,,,,,,,,,,,,,,
16-07-2015,89,97,81,N/A,73,57,79,35,29.42,5,8,2,,0
,,,,,,,,,,,,,,
17-07-2015,88,98,78,N/A,75,71,100,45,29.49,2,9,1.6,Rain,0.63
,,,,,,,,,,,,,,
18-07-2015,84,92,75,N/A,78,88,100,56,29.54,2,7,1.3,Rain Thunderstorm,1.97
,,,,,,,,,,,,,,
19-07-2015,84,94,75,N/A,77,85,98,53,29.53,3,10,1.2,Rain Thunderstorm,0.71
,,,,,,,,,,,,,,
20-07-2015,83,89,77,N/A,77,81,94,56,29.54,5,12,1.7,Rain,0
,,,,,,,,,,,,,,
21-07-2015,86,93,78,N/A,78,78,100,52,29.58,7,85,1.7,Thunderstorm,0
,,,,,,,,,,,,,,
22-07-2015,87,94,80,N/A,77,72,89,46,29.6,5,10,1.8,,0
,,,,,,,,,,,,,,
23-07-2015,88,95,81,N/A,78,73,89,44,29.61,7,12,2,Rain,0.04
,,,,,,,,,,,,,,
24-07-2015,86,93,79,N/A,78,77,94,55,29.61,5,12,2,Rain,0
,,,,,,,,,,,,,,
25-07-2015,86,93,79,N/A,77,73,94,51,29.54,6,12,1.7,,0.16
,,,,,,,,,,,,,,
26-07-2015,78,82,75,N/A,76,92,100,74,29.47,9,17,1.3,Rain,0.55
,,,,,,,,,,,,,,
27-07-2015,77,82,72,N/A,75,95,100,82,29.54,9,14,1.3,Rain,0.12
,,,,,,,,,,,,,,
28-07-2015,76,81,71,N/A,74,90,100,79,29.56,10,14,1.7,Rain,0.08
,,,,,,,,,,,,,,
29-07-2015,76,82,71,N/A,75,92,100,75,29.49,9,15,1.6,Rain,0.47
,,,,,,,,,,,,,,
30-07-2015,78,84,72,N/A,75,90,100,71,29.56,8,16,1.5,Rain,0.01
,,,,,,,,,,,,,,
31-07-2015,79,84,74,N/A,75,84,94,66,29.6,6,12,1.6,Rain,0.04
,,,,,,,,,,,,,,
01-08-2015,78,82,74,N/A,75,89,95,79,29.68,4,8,1.4,Rain,0.12
,,,,,,,,,,,,,,
02-08-2015,81,87,75,N/A,75,85,97,65,29.71,4,12,1.4,Rain,0.04
,,,,,,,,,,,,,,
03-08-2015,82,88,75,N/A,76,84,94,72,29.68,5,10,1.6,,0
,,,,,,,,,,,,,,
04-08-2015,86,94,77,N/A,77,76,89,58,29.61,6,12,1.6,,0
,,,,,,,,,,,,,,
05-08-2015,84,90,79,N/A,78,79,94,61,29.56,4,9,1.5,Rain,0.75
,,,,,,,,,,,,,,
06-08-2015,85,91,79,N/A,77,78,89,66,29.56,6,10,1.6,,0
,,,,,,,,,,,,,,
07-08-2015,85,91,79,N/A,76,76,84,60,29.61,5,13,1.7,Rain,0
,,,,,,,,,,,,,,
08-08-2015,84,90,78,N/A,78,81,94,61,29.65,4,9,1.6,,0
,,,,,,,,,,,,,,
09-08-2015,85,91,79,N/A,77,81,94,58,29.6,5,8,1.6,,0
,,,,,,,,,,,,,,
10-08-2015,83,88,78,N/A,78,90,100,63,29.62,5,12,1.5,Rain,0.12
,,,,,,,,,,,,,,
11-08-2015,82,87,77,N/A,79,94,100,80,29.67,4,12,1.5,Rain,0.28
,,,,,,,,,,,,,,
12-08-2015,85,93,77,N/A,79,85,100,59,29.68,3,7,1.5,,0
,,,,,,,,,,,,,,
13-08-2015,86,93,78,N/A,79,80,100,56,29.66,2,7,1.6,Rain,0
,,,,,,,,,,,,,,
14-08-2015,82,87,77,N/A,79,86,95,71,29.66,3,7,1.6,Rain Thunderstorm,0.04
,,,,,,,,,,,,,,
15-08-2015,83,87,79,N/A,79,90,100,79,29.68,3,10,1.6,,0
,,,,,,,,,,,,,,
16-08-2015,84,93,75,N/A,76,81,96,53,29.69,4,10,1.7,Rain,0.31
,,,,,,,,,,,,,,
17-08-2015,84,91,77,N/A,79,88,100,69,29.66,4,8,1.4,Rain,0.08
,,,,,,,,,,,,,,
18-08-2015,86,94,78,N/A,78,76,94,53,29.7,7,15,2,,0
,,,,,,,,,,,,,,
19-08-2015,86,95,77,N/A,76,73,95,45,29.73,6,9,1.8,,0
,,,,,,,,,,,,,,
20-08-2015,84,92,77,N/A,73,69,94,41,29.7,9,18,1.8,,0
,,,,,,,,,,,,,,
21-08-2015,84,93,76,N/A,72,67,94,42,29.68,9,17,2,,0
,,,,,,,,,,,,,,
22-08-2015,85,94,76,N/A,72,67,83,39,29.66,7,14,2.1,,0
,,,,,,,,,,,,,,
23-08-2015,85,93,77,N/A,72,65,84,44,29.66,8,14,1.9,,0
,,,,,,,,,,,,,,
24-08-2015,85,94,76,N/A,73,62,83,41,29.69,7,15,1.9,,0
,,,,,,,,,,,,,,
25-08-2015,88,98,78,N/A,72,61,79,40,29.69,6,13,1.7,,0
,,,,,,,,,,,,,,
26-08-2015,88,98,77,N/A,73,63,79,42,29.69,6,9,1.7,,0
,,,,,,,,,,,,,,
27-08-2015,88,97,79,N/A,73,57,79,38,29.66,4,7,2.1,,0
,,,,,,,,,,,,,,
28-08-2015,89,99,79,N/A,73,58,89,33,29.68,4,7,1.8,,0
,,,,,,,,,,,,,,
29-08-2015,90,100,81,N/A,73,56,79,34,29.65,4,8,2,,0
,,,,,,,,,,,,,,
30-08-2015,90,99,80,N/A,72,57,74,35,29.66,4,8,1.7,,0
,,,,,,,,,,,,,,
31-08-2015,88,98,79,N/A,72,58,79,35,29.68,5,9,2,,0
,,,,,,,,,,,,,,
01-09-2015,87,97,77,N/A,71,57,79,34,29.67,10,86,1.7,,0
,,,,,,,,,,,,,,
02-09-2015,87,97,77,N/A,70,54,79,31,29.68,4,9,1.7,,0
,,,,,,,,,,,,,,
03-09-2015,88,99,77,N/A,65,49,70,17,29.75,3,9,1.9,,0
,,,,,,,,,,,,,,
04-09-2015,89,99,79,N/A,67,48,70,27,29.83,4,9,2,,0
,,,,,,,,,,,,,,
05-09-2015,90,100,79,N/A,65,43,61,25,29.84,3,10,2.1,,0
,,,,,,,,,,,,,,
06-09-2015,90,100,81,N/A,67,53,66,25,29.8,2,7,1.8,,0.01
,,,,,,,,,,,,,,
07-09-2015,88,99,76,N/A,67,49,70,29,29.79,3,7,2,,0
,,,,,,,,,,,,,,
08-09-2015,89,99,79,N/A,68,51,74,23,29.79,2,7,1.5,,0
,,,,,,,,,,,,,,
09-09-2015,90,101,80,N/A,66,42,66,22,29.78,3,6,1.9,,0
,,,,,,,,,,,,,,
10-09-2015,91,102,80,N/A,66,43,79,20,29.79,2,7,2,,0
,,,,,,,,,,,,,,
11-09-2015,88,101,76,N/A,64,41,70,19,29.78,2,9,2,,0
,,,,,,,,,,,,,,
12-09-2015,89,101,77,N/A,65,43,70,24,29.76,2,8,2.1,,0
,,,,,,,,,,,,,,
13-09-2015,90,103,77,N/A,67,47,79,19,29.76,1,6,1.8,,0
,,,,,,,,,,,,,,
14-09-2015,90,102,77,N/A,61,37,62,18,29.7,3,10,1.7,,0
,,,,,,,,,,,,,,
15-09-2015,92,103,81,N/A,61,35,48,23,29.7,5,12,1.8,,0
,,,,,,,,,,,,,,
16-09-2015,90,99,81,N/A,66,44,58,29,29.7,3,8,1.6,,0.01
,,,,,,,,,,,,,,
17-09-2015,89,99,79,N/A,70,52,74,25,29.7,5,12,1.6,,0
,,,,,,,,,,,,,,
18-09-2015,88,96,80,N/A,73,68,89,38,29.7,8,14,1.7,,0.02
,,,,,,,,,,,,,,
19-09-2015,87,96,78,N/A,74,68,89,26,29.67,9,14,1.6,,0
,,,,,,,,,,,,,,
20-09-2015,86,98,75,N/A,69,53,78,30,29.66,5,12,1.6,,0
,,,,,,,,,,,,,,
21-09-2015,87,98,76,N/A,70,58,89,27,29.64,6,10,1.7,,0
,,,,,,,,,,,,,,
22-09-2015,84,90,76,N/A,73,74,94,46,29.66,7,16,1.7,Rain,0.31
,,,,,,,,,,,,,,
23-09-2015,82,93,71,N/A,69,65,94,38,29.8,5,10,1.6,Rain,0.01
,,,,,,,,,,,,,,
24-09-2015,83,95,71,N/A,58,43,69,18,29.78,6,12,1.6,,0
,,,,,,,,,,,,,,
25-09-2015,84,95,72,N/A,60,43,61,24,29.73,5,10,1.6,,0
,,,,,,,,,,,,,,
26-09-2015,87,98,76,N/A,60,42,69,22,29.75,6,12,1.7,,0
,,,,,,,,,,,,,,
27-09-2015,86,97,75,N/A,62,43,65,19,29.82,5,8,1.7,,0
,,,,,,,,,,,,,,
28-09-2015,86,99,72,N/A,59,40,65,16,29.84,3,8,1.7,,0
,,,,,,,,,,,,,,
29-09-2015,86,98,73,N/A,57,35,57,11,29.89,4,10,1.5,,0
,,,,,,,,,,,,,,
30-09-2015,86,98,75,N/A,52,30,47,12,29.94,4,12,1.5,,0
,,,,,,,,,,,,,,
01-10-2015,84,99,69,N/A,50,27,56,7,29.94,3,6,1.4,,0
,,,,,,,,,,,,,,
02-10-2015,84,100,68,N/A,49,28,50,8,29.91,2,7,1.4,,0
,,,,,,,,,,,,,,
03-10-2015,86,102,70,N/A,48,27,50,7,29.86,2,8,1.8,,0
,,,,,,,,,,,,,,
04-10-2015,89,103,75,N/A,46,24,44,5,29.86,3,9,1.9,,0
,,,,,,,,,,,,,,
05-10-2015,86,102,71,N/A,48,24,49,8,29.88,3,8,1.8,,0
,,,,,,,,,,,,,,
06-10-2015,86,100,72,N/A,52,28,47,9,29.86,3,10,2,,0
,,,,,,,,,,,,,,
07-10-2015,87,99,75,N/A,56,33,57,12,29.86,3,12,1.7,,0
,,,,,,,,,,,,,,
08-10-2015,86,99,73,N/A,52,31,57,8,29.84,2,7,1.8,,0
,,,,,,,,,,,,,,
09-10-2015,87,100,74,N/A,47,22,40,7,29.76,5,15,2,,0
,,,,,,,,,,,,,,
10-10-2015,88,102,75,N/A,45,23,34,6,29.76,5,16,2.3,,0
,,,,,,,,,,,,,,
11-10-2015,88,102,75,N/A,50,26,37,11,29.84,5,13,2.2,,0
,,,,,,,,,,,,,,
12-10-2015,86,100,73,N/A,53,31,53,11,29.91,4,12,1.9,,0
,,,,,,,,,,,,,,
13-10-2015,86,98,75,N/A,53,29,39,12,29.93,4,9,1.7,,0
,,,,,,,,,,,,,,
14-10-2015,86,98,73,N/A,52,29,47,14,29.96,3,9,1.8,,0
,,,,,,,,,,,,,,
15-10-2015,86,97,74,N/A,64,53,69,23,29.98,6,23,1.6,Rain Thunderstorm,0.2
,,,,,,,,,,,,,,
16-10-2015,85,98,72,N/A,62,45,61,24,29.98,4,8,1.7,,0
,,,,,,,,,,,,,,
17-10-2015,86,99,72,N/A,57,37,61,12,29.95,3,9,1.8,,0
,,,,,,,,,,,,,,
18-10-2015,86,98,75,N/A,59,37,57,14,29.97,4,8,1.7,,0
,,,,,,,,,,,,,,
19-10-2015,88,100,76,N/A,56,34,48,13,29.95,4,8,1.9,,0
,,,,,,,,,,,,,,
20-10-2015,85,98,72,N/A,53,30,50,12,29.89,3,10,1.9,,0
,,,,,,,,,,,,,,
21-10-2015,86,98,74,N/A,58,40,55,16,29.9,3,10,1.8,,0.2
,,,,,,,,,,,,,,
22-10-2015,82,95,68,N/A,49,32,57,9,29.94,2,6,2,,0
,,,,,,,,,,,,,,
23-10-2015,82,96,67,N/A,45,28,52,8,29.94,2,10,1.8,,0
,,,,,,,,,,,,,,
24-10-2015,82,98,67,N/A,45,26,44,11,29.9,3,7,1.9,,0
,,,,,,,,,,,,,,
25-10-2015,82,96,69,N/A,44,24,38,7,29.93,4,8,1.7,,0
,,,,,,,,,,,,,,
26-10-2015,80,91,70,N/A,54,37,47,19,29.98,5,10,1.7,,0
,,,,,,,,,,,,,,
27-10-2015,80,91,68,N/A,53,36,61,16,29.97,4,9,1.6,,0
,,,,,,,,,,,,,,
28-10-2015,70,81,59,N/A,53,53,88,29,29.99,6,43,1.5,Rain Thunderstorm,0.87
,,,,,,,,,,,,,,
29-10-2015,66,78,54,N/A,54,62,88,22,30.05,3,8,1.8,,0
,,,,,,,,,,,,,,
30-10-2015,70,80,59,N/A,56,60,88,28,30.05,3,12,1.8,,0
,,,,,,,,,,,,,,
31-10-2015,72,83,60,N/A,57,57,77,33,30.04,3,9,2,,0
,,,,,,,,,,,,,,
01-11-2015,76,85,67,N/A,56,48,68,26,30.03,4,10,1.8,,0
,,,,,,,,,,,,,,
02-11-2015,78,89,68,N/A,55,43,57,22,30.03,4,9,1.8,,0
,,,,,,,,,,,,,,
03-11-2015,80,91,68,N/A,56,42,57,23,30,4,7,1.8,,0
,,,,,,,,,,,,,,
04-11-2015,80,93,66,N/A,54,40,60,15,29.94,3,7,1.9,,0
,,,,,,,,,,,,,,
05-11-2015,78,91,66,N/A,55,45,64,22,29.92,3,9,1.4,,0
,,,,,,,,,,,,,,
06-11-2015,77,90,64,N/A,53,43,73,16,29.93,2,7,1.4,,0
,,,,,,,,,,,,,,
07-11-2015,77,86,68,N/A,55,43,53,24,29.96,6,14,1.3,,0
,,,,,,,,,,,,,,
08-11-2015,78,87,69,N/A,56,45,57,29,29.99,8,10,1.3,,0
,,,,,,,,,,,,,,
09-11-2015,78,88,68,N/A,56,44,61,33,29.98,7,10,1.5,Rain Thunderstorm,0.04
,,,,,,,,,,,,,,
10-11-2015,80,90,69,N/A,58,47,61,26,29.95,5,8,1.3,,0
,,,,,,,,,,,,,,
11-11-2015,78,90,67,N/A,55,45,64,20,29.99,3,7,1.2,,0
,,,,,,,,,,,,,,
12-11-2015,76,91,60,N/A,52,46,68,16,30.03,1,7,1.2,,0
,,,,,,,,,,,,,,
13-11-2015,76,90,61,N/A,52,43,64,16,30.01,1,8,1.4,,0
,,,,,,,,,,,,,,
14-11-2015,76,91,62,N/A,52,43,70,17,29.94,2,8,1.5,,0
,,,,,,,,,,,,,,
15-11-2015,76,89,62,N/A,53,45,67,20,29.92,3,9,1.6,,0
,,,,,,,,,,,,,,
16-11-2015,76,90,62,N/A,51,44,69,14,29.94,2,10,1.4,,0
,,,,,,,,,,,,,,
17-11-2015,72,85,58,N/A,38,30,63,11,29.98,2,8,1.5,,0
,,,,,,,,,,,,,,
18-11-2015,70,87,52,N/A,36,30,51,6,30.04,1,7,1.5,,0
,,,,,,,,,,,,,,
19-11-2015,70,86,53,N/A,40,33,52,11,30.08,2,7,1.7,,0
,,,,,,,,,,,,,,
20-11-2015,69,85,53,N/A,41,35,55,15,30.04,2,9,1.6,,0
,,,,,,,,,,,,,,
21-11-2015,70,86,53,N/A,42,36,59,18,30.01,2,7,1.4,,0
,,,,,,,,,,,,,,
22-11-2015,70,85,54,N/A,44,37,59,10,30,3,8,1.4,,0
,,,,,,,,,,,,,,
23-11-2015,71,85,57,N/A,45,38,60,14,30.02,3,8,1.4,,0
,,,,,,,,,,,,,,
24-11-2015,70,84,56,N/A,46,40,59,15,30.04,2,8,1.5,,0
,,,,,,,,,,,,,,
25-11-2015,72,87,57,N/A,44,37,59,11,30.02,2,7,1.4,,0
,,,,,,,,,,,,,,
26-11-2015,71,85,57,N/A,44,37,59,14,29.97,2,7,1.5,,0
,,,,,,,,,,,,,,
27-11-2015,66,77,54,N/A,34,29,64,13,29.92,9,99,1.8,,0
,,,,,,,,,,,,,,
28-11-2015,67,76,58,N/A,49,50,72,31,30,2,7,1.3,,0
,,,,,,,,,,,,,,
29-11-2015,67,82,52,N/A,47,49,82,16,30.06,1,6,1.2,,0
,,,,,,,,,,,,,,
30-11-2015,68,83,52,N/A,53,57,76,23,30.04,1,8,1.1,,0
,,,,,,,,,,,,,,
01-12-2015,70,79,62,N/A,59,62,82,40,29.99,4,12,1.1,,0
,,,,,,,,,,,,,,
02-12-2015,69,79,59,N/A,53,58,88,26,30.01,2,8,1,Fog,0
,,,,,,,,,,,,,,
03-12-2015,66,79,52,N/A,49,54,88,24,30.05,2,7,1.1,,0
,,,,,,,,,,,,,,
04-12-2015,68,86,50,N/A,45,47,82,11,30.03,2,7,1.3,,0
,,,,,,,,,,,,,,
05-12-2015,70,86,53,N/A,46,48,82,12,30.03,2,7,1.3,,0
,,,,,,,,,,,,,,
06-12-2015,69,88,50,N/A,42,41,90,12,30.01,1,6,1.3,,0
,,,,,,,,,,,,,,
07-12-2015,69,86,52,N/A,44,41,63,13,30.06,2,5,1.4,,0
,,,,,,,,,,,,,,
08-12-2015,70,87,54,N/A,43,38,80,10,30.03,2,8,1.4,,0
,,,,,,,,,,,,,,
09-12-2015,66,82,50,N/A,44,41,63,16,29.99,3,8,1.3,,0
,,,,,,,,,,,,,,
10-12-2015,72,85,59,N/A,52,50,68,22,29.9,5,9,1.3,,0
,,,,,,,,,,,,,,
11-12-2015,66,75,57,N/A,41,44,72,13,29.9,9,40,1.3,,0
,,,,,,,,,,,,,,
12-12-2015,60,71,48,6,35,37,67,16,29.97,4,8,1.5,,0
,,,,,,,,,,,,,,
13-12-2015,58,73,42,8,32,39,83,10,30.02,1,7,1.7,,0
,,,,,,,,,,,,,,
14-12-2015,58,74,41,8,29,32,67,5,30.07,2,7,1.7,,0
,,,,,,,,,,,,,,
15-12-2015,57,73,41,8,33,38,62,13,30.05,2,10,1.3,,0
,,,,,,,,,,,,,,
16-12-2015,56,72,41,8,34,39,78,13,30.02,3,9,1.3,,0
,,,,,,,,,,,,,,
17-12-2015,62,75,48,4,35,37,65,14,30.02,4,8,1.5,,0
,,,,,,,,,,,,,,
18-12-2015,58,73,43,7,36,45,76,13,30.09,1,5,1.2,,0
,,,,,,,,,,,,,,
19-12-2015,57,73,41,8,36,43,71,17,30.11,2,6,1.2,,0
,,,,,,,,,,,,,,
20-12-2015,58,73,44,6,35,39,62,16,30.07,3,8,1.2,,0
,,,,,,,,,,,,,,
21-12-2015,57,71,43,8,32,36,54,13,30.09,2,7,1.3,,0
,,,,,,,,,,,,,,
22-12-2015,56,72,41,8,38,49,69,23,30.14,3,7,1.1,,0
,,,,,,,,,,,,,,
23-12-2015,57,72,42,8,35,44,76,11,30.15,1,7,1.1,,0
,,,,,,,,,,,,,,
24-12-2015,56,68,44,9,33,42,83,14,30.18,3,9,1.2,,0
,,,,,,,,,,,,,,
25-12-2015,54,69,39,11,26,34,69,5,30.2,2,6,1.3,,0
,,,,,,,,,,,,,,
26-12-2015,60,78,41,6,31,38,70,8,30.16,1,6,1.2,,0
,,,,,,,,,,,,,,
27-12-2015,64,82,46,1,31,30,62,7,30.16,1,8,1.3,,0
,,,,,,,,,,,,,,
28-12-2015,66,84,48,N/A,35,31,61,6,30.18,2,7,1.5,,0
,,,,,,,,,,,,,,
29-12-2015,66,82,50,N/A,42,41,72,15,30.12,1,7,1.3,,0
,,,,,,,,,,,,,,
30-12-2015,66,81,51,N/A,43,41,59,20,30.07,2,8,1.4,,0
,,,,,,,,,,,,,,
31-12-2015,66,79,52,N/A,43,37,54,18,30.13,5,9,1.4,,0
,,,,,,,,,,,,,,
01-01-2016,64,78,50,1,44,45,67,20,30.15,3,8,1.2,,0
,,,,,,,,,,,,,,
02-01-2016,66,81,50,N/A,42,45,76,15,30.17,2,6,1.1,,0
,,,,,,,,,,,,,,
03-01-2016,65,82,48,N/A,41,46,82,8,30.11,1,8,1.1,,0
,,,,,,,,,,,,,,
04-01-2016,66,83,50,N/A,46,48,72,22,30.1,2,7,1.1,,0
,,,,,,,,,,,,,,
05-01-2016,69,85,53,N/A,49,55,77,22,30.05,2,5,1.1,,0
,,,,,,,,,,,,,,
06-01-2016,68,84,53,N/A,46,47,76,17,30.02,2,6,1.3,,0
,,,,,,,,,,,,,,
07-01-2016,68,83,53,N/A,47,48,88,13,30.08,2,7,1.2,,0
,,,,,,,,,,,,,,
08-01-2016,67,80,54,N/A,46,45,72,19,30.08,3,9,1.2,,0
,,,,,,,,,,,,,,
09-01-2016,64,78,50,1,41,41,74,14,30.03,3,10,1.5,,0
,,,,,,,,,,,,,,
10-01-2016,64,83,46,N/A,39,43,72,11,30.05,2,8,1.3,,0
,,,,,,,,,,,,,,
11-01-2016,66,84,48,N/A,41,44,67,16,30.05,1,7,1.4,,0
,,,,,,,,,,,,,,
12-01-2016,65,81,49,N/A,43,46,77,17,29.98,1,9,1.2,Fog,0
,,,,,,,,,,,,,,
13-01-2016,64,78,51,N/A,46,49,72,28,29.98,2,8,1.3,,0
,,,,,,,,,,,,,,
14-01-2016,61,76,46,4,46,58,87,30,30.02,2,6,1.1,,0
,,,,,,,,,,,,,,
15-01-2016,60,75,46,4,46,61,94,21,30.01,3,8,1.1,,0
,,,,,,,,,,,,,,
16-01-2016,54,70,39,10,43,70,100,24,29.99,3,7,1,Fog,0
,,,,,,,,,,,,,,
17-01-2016,57,69,45,8,47,71,100,34,30,6,12,0.9,Fog,0
,,,,,,,,,,,,,,
18-01-2016,56,68,44,9,47,68,100,36,29.97,4,7,0.9,Fog,0
,,,,,,,,,,,,,,
19-01-2016,58,68,49,6,48,68,94,49,29.96,4,9,0.9,Fog Rain,0
,,,,,,,,,,,,,,
20-01-2016,54,69,40,10,48,76,100,39,30.07,2,10,0.8,Fog,0
,,,,,,,,,,,,,,
21-01-2016,57,73,41,8,42,66,100,12,30.13,2,7,0.9,Fog,0
,,,,,,,,,,,,,,
22-01-2016,57,75,39,8,38,56,87,12,30.1,1,8,1.4,,0
,,,,,,,,,,,,,,
23-01-2016,60,77,42,6,35,41,72,11,30.11,2,9,1.5,,0
,,,,,,,,,,,,,,
24-01-2016,60,77,43,5,35,39,66,10,30.08,3,7,1.3,,0
,,,,,,,,,,,,,,
25-01-2016,60,77,44,4,42,53,87,17,30.03,4,6,1.3,,0
,,,,,,,,,,,,,,
26-01-2016,62,74,50,3,43,50,84,20,29.98,5,8,1.3,,0
,,,,,,,,,,,,,,
27-01-2016,65,80,50,N/A,46,50,72,20,29.97,4,7,1.2,,0
,,,,,,,,,,,,,,
28-01-2016,66,80,53,N/A,49,51,72,27,30.01,2,8,1.2,,0
,,,,,,,,,,,,,,
29-01-2016,72,86,57,N/A,53,56,77,23,30.05,4,8,1.2,,0
,,,,,,,,,,,,,,
30-01-2016,70,84,57,N/A,56,66,94,28,30,2,10,1.4,,0
,,,,,,,,,,,,,,
31-01-2016,72,84,59,N/A,52,52,83,25,30.01,4,13,1.1,Fog,0
,,,,,,,,,,,,,,
01-02-2016,68,79,56,N/A,41,37,63,14,30.05,5,8,1.5,,0
,,,,,,,,,,,,,,
02-02-2016,62,77,48,2,33,33,58,10,30.08,3,10,1.6,,0
,,,,,,,,,,,,,,
03-02-2016,60,75,44,6,32,34,62,9,30.1,3,9,1.7,,0
,,,,,,,,,,,,,,
04-02-2016,60,78,43,4,32,33,58,9,30.06,2,7,1.4,,0
,,,,,,,,,,,,,,
05-02-2016,62,78,45,4,35,40,66,10,30.03,2,8,1.3,,0
,,,,,,,,,,,,,,
06-02-2016,66,78,53,N/A,40,39,48,24,29.91,7,13,1.3,,0
,,,,,,,,,,,,,,
07-02-2016,65,77,53,N/A,40,37,67,8,29.96,5,12,1.5,,0
,,,,,,,,,,,,,,
08-02-2016,64,80,49,N/A,42,46,77,13,30.06,2,8,1.3,,0
,,,,,,,,,,,,,,
09-02-2016,64,79,48,2,42,44,82,17,30,2,7,1.5,,0
,,,,,,,,,,,,,,
10-02-2016,65,80,50,N/A,41,39,72,11,29.92,3,7,1.5,,0
,,,,,,,,,,,,,,
11-02-2016,66,80,52,N/A,32,30,55,6,29.88,3,13,1.6,,0
,,,,,,,,,,,,,,
12-02-2016,68,80,55,N/A,43,37,52,21,29.9,4,10,1.8,,0
,,,,,,,,,,,,,,
13-02-2016,66,80,53,N/A,40,39,82,10,29.96,4,10,1.5,,0
,,,,,,,,,,,,,,
14-02-2016,66,79,54,N/A,39,35,55,15,30.04,5,9,1.8,,0
,,,,,,,,,,,,,,
15-02-2016,67,78,56,N/A,41,39,59,17,30.08,6,10,1.9,,0
,,,,,,,,,,,,,,
